it,bt,km,transmission,ownerNo,oem,model,modelYear,price_in_lakhs,Insurance Validity,Fuel Type,Seats,Safety_count,top_features_count,Color,No of Cylinder,Turbo Charger,Super Charger,City,Power,Torque
0,SUV,51580,Manual,2,Hyundai,Hyundai Creta,2016,8.98,comprehensive,Petrol,5,24,9,Red,4.0,no,no,Bangalore,121.3,151.0
0,Sedan,57000,Automatic,2,Mercedes-Benz,Mercedes-Benz CLA,2017,23.95,comprehensive,Diesel,5,28,9,Red,4.0,yes,no,Bangalore,136.0,300.0
0,Hatchback,23920,Manual,1,Maruti,Maruti S-Presso,2020,4.49,third party insurance,Petrol,5,20,9,Red,3.0,no,no,Bangalore,65.71,89.0
0,SUV,65000,Automatic,1,Hyundai,Hyundai Creta,2018,14.85,comprehensive,Diesel,5,24,9,White,4.0,yes,no,Bangalore,126.2,259.9
0,Hatchback,66434,Manual,2,Honda,Honda Brio,2012,3.35,comprehensive,Petrol,5,16,9,Others,4.0,no,no,Bangalore,86.8,109.0
0,SUV,54097,Manual,1,Honda,Honda WR-V,2017,8.25,comprehensive,Petrol,5,28,9,White,4.0,no,no,Bangalore,88.7,110.0
0,Hatchback,27655,Automatic,1,Toyota,Toyota Glanza,2021,9.35,third party,Petrol,5,28,9,White,4.0,no,no,Bangalore,81.8,113.0
0,Sedan,14955,Automatic,1,BMW,BMW 3 Series GT,2018,38.25,third party insurance,Diesel,5,33,9,Blue,4.0,yes,no,Bangalore,188.0,400.0
0,SUV,10000,Automatic,1,Hyundai,Hyundai Alcazar,2022,23.5,third party insurance,Petrol,7,32,9,Gray,4.0,no,no,Bangalore,156.9,191.0
0,SUV,50000,Automatic,1,Volkswagen,Volkswagen T-Roc,2020,25.0,third party insurance,Petrol,5,37,9,Black,4.0,yes,no,Bangalore,147.94,250.0
0,SUV,10000,Manual,1,Kia,Kia Seltos,2022,15.4,third party insurance,Petrol,5,30,9,Others,4.0,no,no,Bangalore,113.43,144.0
0,SUV,70000,Automatic,2,Hyundai,Hyundai Creta,2019,12.9,third party insurance,Diesel,5,30,9,Others,4.0,yes,no,Bangalore,126.2,259.87
0,Sedan,150000,Manual,3,Hyundai,Hyundai Elantra,2007,50.0,third party insurance,Diesel,5,20,9,Gray,4.0,no,no,Bangalore,112.2,25.0
0,SUV,10000,Manual,2,Kia,Kia Sonet,2021,10.25,third party insurance,Petrol,5,30,9,White,3.0,yes,no,Bangalore,118.36,172.0
0,Sedan,110000,Manual,3,Honda,Honda City,2016,6.0,third party insurance,Diesel,5,23,9,Others,4.0,yes,no,Bangalore,98.6,200.0
0,Minivans,30000,Manual,1,Maruti,Maruti Eeco,2020,4.35,third party insurance,Petrol,7,13,8,Others,4.0,no,no,Bangalore,72.41,98.0
0,SUV,14338,Manual,2,Honda,Honda WR-V,2017,8.08,third party insurance,Petrol,5,28,9,Brown,4.0,no,no,Bangalore,88.7,110.0
0,Minivans,30000,Manual,1,Maruti,Maruti Eeco,2020,4.35,third party insurance,Petrol,7,13,8,Others,4.0,no,no,Bangalore,72.41,98.0
0,Hatchback,73799,Manual,2,Maruti,Maruti Wagon R,2011,2.78,comprehensive,Petrol,5,11,8,Blue,3.0,no,no,Bangalore,67.1,90.0
0,SUV,39139,Automatic,1,Mahindra,Mahindra XUV300,2021,12.61,comprehensive,Petrol,5,30,9,White,3.0,yes,no,Bangalore,108.62,200.0
0,SUV,20000,Manual,1,Hyundai,Hyundai Venue,2020,8.5,third party insurance,Petrol,5,29,9,Gray,4.0,no,no,Bangalore,81.86,113.76
0,Hatchback,89633,Manual,2,Hyundai,Hyundai EON,2014,2.7,third party,Petrol,5,13,8,White,3.0,no,no,Bangalore,55.2,74.5
0,SUV,70000,Automatic,3,BMW,BMW X1,2011,10.0,third party insurance,Diesel,5,27,9,Others,4.0,yes,no,Bangalore,184.0,380.0
0,MUV,16826,Manual,2,Maruti,Maruti Ertiga,2017,8.45,comprehensive,Petrol,7,28,9,Silver,4.0,no,no,Bangalore,101.65,136.8
0,Hatchback,25133,Manual,2,Maruti,Maruti Ignis,2017,5.08,third party insurance,Petrol,5,20,8,White,4.0,no,no,Bangalore,81.8,113.0
0,Hatchback,80000,Manual,1,Maruti,Maruti Alto 800,2018,3.4,third party insurance,Petrol,5,14,9,Others,3.0,no,no,Bangalore,47.3,69.0
0,SUV,25000,Automatic,1,Volvo,Volvo XC40,2020,39.0,comprehensive,Petrol,5,37,9,Red,4.0,no,no,Bangalore,187.4,300.0
0,MUV,90000,Manual,1,Toyota,Toyota Innova,2014,12.25,third party insurance,Diesel,8,22,9,Others,4.0,yes,no,Bangalore,100.6,200.0
0,MUV,90000,Manual,1,Toyota,Toyota Innova,2014,12.75,third party insurance,Diesel,8,22,9,Others,4.0,yes,no,Bangalore,100.6,200.0
0,SUV,10000,Automatic,1,Jeep,Jeep Compass,2022,29.0,third party insurance,Petrol,5,38,9,Others,4.0,no,no,Bangalore,160.77,250.0
0,SUV,70000,Manual,2,Mahindra,Mahindra XUV300,2019,8.0,third party insurance,Petrol,5,35,9,Others,3.0,yes,no,Bangalore,110.0,200.0
0,Sedan,110000,Automatic,1,Mercedes-Benz,Mercedes-Benz E-Class,2016,28.0,third party insurance,Diesel,5,27,9,Others,4.0,yes,no,Bangalore,204.0,500.0
0,SUV,10000,Manual,1,Nissan,Nissan Magnite,2021,6.38,third party insurance,Petrol,5,29,9,Brown,3.0,no,no,Bangalore,71.02,96.0
0,Hatchback,20000,Manual,2,Datsun,Datsun RediGO,2019,3.15,third party insurance,Petrol,5,15,9,Others,3.0,no,no,Bangalore,53.64,72.0
0,SUV,34990,Manual,1,Kia,Kia Sonet,2020,13.28,comprehensive,Diesel,5,30,9,Black,4.0,yes,no,Bangalore,98.63,240.0
0,Hatchback,33210,Automatic,1,Maruti,Maruti Celerio,2016,4.9,comprehensive,Petrol,5,20,9,White,3.0,no,no,Bangalore,67.04,90.0
0,Sedan,80000,Manual,2,Hyundai,Hyundai Verna,2020,10.5,third party insurance,Diesel,5,32,9,Others,4.0,yes,no,Bangalore,126.2,259.87
0,Hatchback,28051,Automatic,2,Maruti,Maruti Celerio,2015,4.3,comprehensive,Petrol,5,23,8,Blue,3.0,no,no,Bangalore,65.71,89.0
0,MUV,22280,Automatic,1,Kia,Kia Carens,2022,17.24,comprehensive,Petrol,6,30,9,Black,4.0,yes,no,Bangalore,138.05,242.0
0,Hatchback,21193,Manual,1,Hyundai,Hyundai Grand i10,2017,5.17,comprehensive,Petrol,5,24,9,Blue,4.0,no,no,Bangalore,81.86,113.75
0,Sedan,120000,Automatic,2,Skoda,Skoda Superb,2010,4.0,third party insurance,Petrol,5,25,9,Red,6.0,no,no,Bangalore,260.0,35.0
0,Hatchback,7150,Manual,1,Hyundai,Hyundai Grand i10 Nios,2021,6.27,third party,Petrol,5,23,9,White,4.0,no,no,Bangalore,81.86,113.8
0,Hatchback,13262,Manual,1,Tata,Tata Tiago,2016,5.1,third party,Petrol,5,24,9,Orange,3.0,no,no,Bangalore,84.0,114.0
0,Sedan,100000,Manual,3,Chevrolet,Chevrolet Cruze,2012,2.5,third party insurance,Diesel,5,12,9,Others,4.0,yes,no,Bangalore,163.7,380.0
0,SUV,100000,Automatic,4,BMW,BMW X3,2012,16.0,third party insurance,Diesel,5,26,9,Others,4.0,yes,no,Bangalore,184.0,380.0
0,Hatchback,100000,Manual,2,Maruti,Maruti Baleno,2016,5.75,third party insurance,Petrol,5,24,9,Others,4.0,no,no,Bangalore,83.1,115.0
0,MUV,90000,Manual,1,Chevrolet,Chevrolet Enjoy,2014,4.1,third party insurance,Diesel,7,19,9,Others,4.0,yes,no,Bangalore,73.8,172.5
0,SUV,40000,Automatic,2,Tata,Tata Nexon,2018,9.25,third party insurance,Petrol,5,24,9,Others,3.0,yes,no,Bangalore,108.5,170.0
0,Hatchback,50000,Manual,2,Hyundai,Hyundai i20,2013,4.75,third party insurance,Diesel,5,19,9,Others,4.0,no,no,Bangalore,88.76,219.6
0,Hatchback,50000,Manual,3,Tata,Tata Nano,2015,1.85,third party insurance,Petrol,4,12,9,Violet,2.0,no,no,Bangalore,37.5,51.0
0,Hatchback,50000,Manual,3,Hyundai,Hyundai Santro Xing,2008,2.25,third party insurance,Petrol,5,16,9,Red,3.0,no,no,Bangalore,62.1,96.1
0,SUV,21000,Automatic,1,Volkswagen,Volkswagen Tiguan Allspace,2021,32.75,comprehensive,Petrol,7,36,9,Blue,4.0,yes,no,Bangalore,187.74,320.0
0,SUV,38000,Automatic,1,Volvo,Volvo XC40,2019,37.5,comprehensive,Diesel,5,31,9,Red,4.0,no,no,Bangalore,190.0,400.0
0,MUV,61902,Manual,1,Renault,Renault Triber,2019,5.14,third party,Petrol,7,20,8,Orange,3.0,no,no,Bangalore,72.0,96.0
0,Hatchback,38396,Automatic,1,Datsun,Datsun RediGO,2018,3.47,comprehensive,Petrol,5,19,9,White,3.0,no,no,Bangalore,67.0,91.0
0,Sedan,30000,Manual,3,Honda,Honda City,2004,1.0,third party insurance,Petrol,5,0,2,Silver,4.0,no,no,Bangalore,100.0,13.1
0,SUV,7561,Manual,1,Kia,Kia Sonet,2022,13.29,comprehensive,Petrol,5,30,9,White,3.0,yes,no,Bangalore,118.36,172.0
0,Hatchback,30000,Manual,1,Hyundai,Hyundai EON,2017,3.0,third party insurance,Petrol,5,15,9,Others,3.0,no,no,Bangalore,55.2,74.5
0,Sedan,6731,Manual,1,Skoda,Skoda Slavia,2022,13.58,third party,Petrol,5,29,9,Black,3.0,yes,no,Bangalore,113.98,178.0
0,SUV,20000,Manual,1,Jeep,Jeep Compass,2019,15.0,third party insurance,Petrol,5,21,9,Gray,4.0,yes,no,Bangalore,160.0,250.0
0,Hatchback,55567,Automatic,1,Maruti,Maruti Swift,2018,6.42,third party,Petrol,5,28,9,Silver,4.0,no,no,Bangalore,81.8,113.0
0,SUV,48938,Automatic,2,Renault,Renault Kiger,2021,9.11,third party insurance,Petrol,5,22,9,Silver,3.0,yes,no,Bangalore,98.63,152.0
0,Hatchback,80000,Manual,2,Maruti,Maruti Swift,2017,5.5,third party insurance,Diesel,5,24,9,Others,4.0,yes,no,Bangalore,74.0,190.0
0,SUV,80000,Manual,1,Renault,Renault Duster,2013,4.2,third party insurance,Diesel,5,22,9,Others,4.0,yes,no,Bangalore,108.45,248.0
0,Hatchback,10000,Manual,1,Ford,Ford Figo,2010,4.5,third party insurance,Petrol,5,16,9,Others,4.0,no,no,Bangalore,70.0,102.0
0,SUV,10000,Manual,1,Kia,Kia Seltos,2022,15.65,third party insurance,Petrol,5,30,9,Others,4.0,no,no,Bangalore,113.43,144.0
0,Hatchback,60000,Manual,2,Tata,Tata Tiago,2016,4.5,third party insurance,Petrol,5,24,9,Others,3.0,no,no,Bangalore,84.0,114.0
0,Sedan,71545,Automatic,1,Ford,Ford Aspire,2015,4.6,comprehensive,Petrol,5,27,9,White,4.0,yes,no,Bangalore,110.5,136.0
0,SUV,80000,Automatic,2,Mahindra,Mahindra TUV 300,2016,6.79,third party insurance,Diesel,7,23,9,Others,3.0,yes,no,Bangalore,100.0,240.0
0,SUV,60000,Manual,1,Kia,Kia Seltos,2020,12.0,third party insurance,Petrol,5,30,9,Others,4.0,no,no,Bangalore,113.43,144.0
0,Hatchback,56577,Automatic,1,Hyundai,Hyundai Grand i10,2016,5.43,comprehensive,Petrol,5,17,9,Blue,4.0,no,no,Bangalore,82.0,114.0
0,SUV,56974,Automatic,2,Hyundai,Hyundai Creta,2018,10.35,comprehensive,Petrol,5,24,9,White,4.0,no,no,Bangalore,121.3,151.0
0,SUV,10000,Manual,1,Hyundai,Hyundai Venue,2021,11.5,third party insurance,Petrol,5,35,9,Others,3.0,yes,no,Bangalore,118.35,171.6
0,Hatchback,40344,Manual,1,Hyundai,Hyundai i20,2013,4.79,comprehensive,Petrol,5,20,9,Silver,4.0,no,no,Bangalore,82.85,113.7
0,SUV,36216,Manual,3,Ford,Ford Ecosport,2018,7.36,comprehensive,Diesel,5,28,9,Black,4.0,yes,no,Bangalore,98.96,205.0
0,Hatchback,10000,Automatic,1,Renault,Renault KWID,2022,5.3,third party insurance,Petrol,5,22,9,Others,3.0,no,no,Bangalore,67.0,91.0
0,SUV,45965,Manual,2,Hyundai,Hyundai Creta,2017,8.8,comprehensive,Petrol,5,23,9,White,4.0,no,no,Bangalore,121.3,151.0
0,MUV,10000,Automatic,1,Toyota,Toyota Innova Crysta,2021,26.0,third party insurance,Petrol,7,33,9,Others,4.0,no,no,Bangalore,163.6,245.0
0,Sedan,74982,Automatic,1,Honda,Honda City,2016,7.89,comprehensive,Petrol,5,23,9,Brown,4.0,no,no,Bangalore,117.3,145.0
0,SUV,21925,Automatic,1,Tata,Tata Nexon,2020,10.3,comprehensive,Petrol,5,24,9,Silver,3.0,yes,no,Bangalore,108.5,170.0
0,Sedan,120000,Automatic,1,Skoda,Skoda Rapid,2015,6.0,third party insurance,Diesel,5,21,9,Silver,4.0,yes,no,Bangalore,103.52,250.0
0,Sedan,70000,Manual,2,Honda,Honda City,2010,2.5,third party insurance,Petrol,5,20,9,Others,4.0,no,no,Bangalore,118.0,146.0
0,Sedan,80000,Manual,3,Honda,Honda Amaze,2014,3.9,third party insurance,Diesel,5,18,9,Others,4.0,yes,no,Bangalore,98.6,200.0
0,Hatchback,90000,Manual,2,Maruti,Maruti Swift,2009,2.8,third party insurance,Petrol,5,15,8,Others,4.0,no,no,Bangalore,88.2,11.5
0,SUV,20000,Manual,1,Nissan,Nissan Magnite,2021,9.2,third party insurance,Petrol,5,36,9,Others,3.0,no,no,Bangalore,71.02,96.0
0,SUV,50000,Automatic,1,Mahindra,Mahindra Thar,2021,16.0,third party insurance,Diesel,4,24,9,Others,4.0,yes,no,Bangalore,130.0,300.0
0,SUV,10000,Manual,1,Nissan,Nissan Magnite,2021,6.5,third party insurance,Petrol,5,29,9,Brown,3.0,no,no,Bangalore,71.02,96.0
0,Hatchback,80000,Manual,4,Hyundai,Hyundai i10,2010,2.4,third party insurance,Petrol,5,12,8,Silver,4.0,no,no,Bangalore,78.9,111.7
0,SUV,61000,Automatic,1,Land Rover,Land Rover Discovery Sport,2018,44.45,comprehensive,Diesel,7,28,9,White,4.0,no,yes,Bangalore,187.7,420.0
0,MUV,50000,Manual,1,Mahindra,Mahindra Marazzo,2019,13.5,third party insurance,Diesel,7,28,9,Others,4.0,yes,no,Bangalore,121.0,300.0
0,Hatchback,50406,Manual,1,Maruti,Maruti Alto 800,2015,3.12,comprehensive,Petrol,5,17,9,Blue,3.0,no,no,Bangalore,47.33,69.0
0,Hatchback,26483,Manual,1,Hyundai,Hyundai Grand i10,2017,5.82,comprehensive,Petrol,5,24,9,Blue,4.0,no,no,Bangalore,81.86,113.75
0,Hatchback,80000,Manual,2,Tata,Tata Indica V2,2015,1.5,third party insurance,Diesel,5,9,8,Others,4.0,yes,no,Bangalore,69.0,140.0
0,SUV,12104,Manual,1,Mahindra,Mahindra KUV 100,2018,6.18,comprehensive,Petrol,6,23,9,Others,3.0,no,no,Bangalore,82.0,115.0
0,Hatchback,23721,Automatic,1,Honda,Honda Jazz,2021,9.16,comprehensive,Petrol,5,22,9,Silver,4.0,no,no,Bangalore,88.5,110.0
0,Hatchback,80000,Manual,1,Ford,Ford Figo,2012,3.0,third party insurance,Diesel,5,16,9,Others,4.0,yes,no,Bangalore,68.05,160.0
0,Hatchback,8212,Manual,1,Maruti,Maruti S-Presso,2022,5.55,comprehensive,Petrol,5,20,9,Silver,3.0,no,no,Bangalore,65.71,89.0
0,Sedan,80000,Automatic,3,Skoda,Skoda Superb,2011,5.0,third party insurance,Diesel,5,23,9,Black,6.0,yes,no,Bangalore,163.2,35.7
0,Hatchback,9358,Automatic,1,Maruti,Maruti Baleno,2021,9.5,comprehensive,Petrol,5,28,9,Blue,4.0,no,no,Bangalore,83.1,115.0
0,Sedan,62011,Manual,1,Maruti,Maruti Swift Dzire,2016,6.08,comprehensive,Petrol,5,24,9,White,4.0,no,no,Bangalore,88.5,113.0
0,Sedan,120000,Manual,2,Tata,Tata Indigo,2011,1.25,third party insurance,Diesel,5,11,8,Red,4.0,yes,no,Bangalore,70.0,13.5
0,Sedan,90000,Automatic,2,Jaguar,Jaguar XJ,2011,17.0,third party insurance,Petrol,4,27,9,Black,8.0,no,no,Bangalore,379.7,515.0
0,Sedan,90000,Automatic,2,Jaguar,Jaguar XJ,2011,17.0,third party insurance,Petrol,4,27,9,Black,8.0,no,no,Bangalore,379.7,515.0
0,Hatchback,50000,Manual,1,Ford,Ford Figo,2013,2.25,third party insurance,Diesel,5,10,8,Others,4.0,yes,no,Bangalore,68.05,160.0
0,Hatchback,100000,Manual,2,Skoda,Skoda Fabia,2010,2.49,third party insurance,Diesel,5,19,9,Others,3.0,yes,no,Bangalore,70.0,155.0
0,SUV,100000,Manual,1,Tata,Tata Sumo,2008,1.5,third party insurance,Diesel,8,13,9,White,4.0,yes,no,Bangalore,120.0,25.5
0,Sedan,120000,Manual,5,Mitsubishi,Mitsubishi Lancer,2002,1.3,third party insurance,Diesel,5,14,9,White,4.0,no,no,Bangalore,68.0,12.5
0,Sedan,50000,Manual,2,Honda,Honda Amaze,2015,3.75,third party insurance,Petrol,5,14,9,Black,4.0,no,no,Bangalore,86.7,109.0
0,Hatchback,10000,Manual,1,Renault,Renault KWID,2022,5.5,third party insurance,Petrol,5,22,9,Silver,3.0,no,no,Bangalore,67.0,91.0
0,Hatchback,38771,Manual,1,Hyundai,Hyundai Grand i10,2019,5.9,comprehensive,Petrol,5,24,9,Silver,4.0,no,no,Bangalore,81.86,113.75
0,Hatchback,42174,Automatic,1,Maruti,Maruti Celerio X,2018,5.11,comprehensive,Petrol,5,19,9,Orange,3.0,no,no,Bangalore,67.0,90.0
0,Sedan,120000,Manual,1,Tata,Tata Indigo,2017,2.6,third party insurance,Diesel,5,11,9,White,4.0,yes,no,Bangalore,69.0,135.0
0,Hatchback,43199,Manual,1,Renault,Renault KWID,2017,3.81,comprehensive,Petrol,5,21,9,Silver,3.0,no,no,Bangalore,67.0,91.0
0,SUV,65000,Manual,2,Mahindra,Mahindra XUV500,2014,8.19,third party,Diesel,7,20,9,Black,4.0,yes,no,Bangalore,140.0,330.0
0,Hatchback,20000,Manual,1,Maruti,Maruti Baleno,2016,5.75,third party insurance,Petrol,5,22,8,Others,4.0,no,no,Bangalore,83.1,115.0
0,Hatchback,10155,Manual,2,Renault,Renault KWID,2019,4.28,third party,Petrol,5,20,8,Silver,3.0,no,no,Bangalore,53.26,72.0
0,Hatchback,50704,Manual,1,Maruti,Maruti Swift,2020,6.96,third party,Petrol,5,32,9,Blue,4.0,no,no,Bangalore,81.8,113.0
0,Hatchback,34725,Manual,1,Hyundai,Hyundai Grand i10 Nios,2020,7.4,comprehensive,Petrol,5,24,9,White,3.0,yes,no,Bangalore,98.63,172.0
0,SUV,90000,Manual,2,Mahindra,Mahindra XUV500,2013,8.25,third party insurance,Diesel,7,22,9,Others,4.0,yes,no,Bangalore,140.0,330.0
0,Hatchback,30000,Manual,1,Hyundai,Hyundai i10,2011,3.0,third party insurance,Petrol,5,11,8,Others,4.0,no,no,Bangalore,68.05,99.04
0,Hatchback,60000,Manual,1,Tata,Tata Tiago,2016,5.0,third party insurance,Diesel,5,24,9,Red,3.0,yes,no,Bangalore,69.0,140.0
0,Sedan,120000,Manual,2,Nissan,Nissan Sunny,2013,2.3,third party insurance,Diesel,5,16,9,Others,4.0,no,no,Bangalore,84.8,200.0
0,Sedan,80000,Manual,2,Ford,Ford Ikon,2004,75.0,third party insurance,Petrol,5,12,9,Others,4.0,no,no,Bangalore,92.0,130.0
0,Sedan,60000,Manual,1,Hyundai,Hyundai Accent,2009,2.6,third party insurance,Petrol,5,7,8,Others,4.0,no,no,Bangalore,94.0,12.5
0,Hatchback,57709,Manual,1,Maruti,Maruti Wagon R,2008,2.4,comprehensive,Petrol,5,11,8,Golden,3.0,no,no,Bangalore,67.1,90.0
0,SUV,20000,Manual,1,Mahindra,Mahindra Thar,2022,15.0,third party insurance,Petrol,4,24,9,Red,4.0,yes,no,Bangalore,150.0,300.0
0,Hatchback,90000,Manual,1,Hyundai,Hyundai i10,2010,2.75,third party insurance,Petrol,5,10,8,Gray,4.0,no,no,Bangalore,78.9,111.7
0,Sedan,60000,Automatic,2,Jaguar,Jaguar XF,2014,20.0,third party insurance,Diesel,5,29,9,Black,4.0,yes,no,Bangalore,187.7,450.0
0,SUV,26224,Manual,2,Mahindra,Mahindra XUV500,2016,10.13,comprehensive,Diesel,7,22,9,Silver,4.0,yes,no,Bangalore,140.0,330.0
0,Sedan,32196,Manual,2,Honda,Honda City,2016,6.77,comprehensive,Petrol,5,23,9,White,4.0,no,no,Bangalore,117.3,145.0
0,MUV,120000,Manual,1,Maruti,Maruti Ertiga,2016,9.0,third party insurance,Diesel,7,24,9,Others,4.0,yes,no,Bangalore,88.5,200.0
0,Hatchback,56672,Manual,3,Hyundai,Hyundai i20,2017,5.91,third party insurance,Petrol,5,21,9,Silver,4.0,no,no,Bangalore,81.83,114.7
0,Hatchback,21226,Manual,1,Maruti,Maruti S-Presso,2020,4.28,comprehensive,Petrol,5,20,9,White,3.0,no,no,Bangalore,65.71,89.0
0,SUV,105000,Manual,2,Toyota,Toyota Fortuner,2010,11.45,comprehensive,Diesel,7,24,9,White,4.0,yes,no,Bangalore,171.0,343.0
0,Hatchback,10346,Manual,1,Hyundai,Hyundai Grand i10 Nios,2022,6.97,third party insurance,Petrol,5,24,9,Blue,4.0,no,no,Bangalore,81.86,113.8
0,Sedan,30000,Automatic,3,Maruti,Maruti Swift Dzire,2020,6.3,third party insurance,Petrol,5,27,9,Others,4.0,no,no,Bangalore,88.5,113.0
0,Hatchback,16679,Manual,1,Maruti,Maruti Alto 800,2021,4.29,third party insurance,Petrol,5,17,9,Silver,3.0,no,no,Bangalore,47.33,69.0
0,Hatchback,15437,Manual,2,Maruti,Maruti Celerio,2016,4.64,comprehensive,Petrol,5,24,9,White,3.0,no,no,Bangalore,65.71,89.0
0,MUV,40000,Manual,1,Renault,Renault Triber,2019,7.5,third party insurance,Petrol,7,26,9,Others,3.0,no,no,Bangalore,72.0,96.0
0,SUV,30000,Automatic,2,Hyundai,Hyundai Venue,2019,11.0,third party insurance,Petrol,5,31,9,Others,3.0,yes,no,Bangalore,118.35,171.6
0,Sedan,90000,Manual,1,Hyundai,Hyundai Elantra,2014,7.0,third party insurance,Diesel,5,27,9,Others,4.0,yes,no,Bangalore,126.24,259.87
0,Sedan,110000,Automatic,2,Mercedes-Benz,Mercedes-Benz C-Class,2013,11.0,third party insurance,Diesel,5,25,9,Others,4.0,no,no,Bangalore,170.0,42.0
0,SUV,20000,Manual,1,Skoda,Skoda Kushaq,2022,16.95,comprehensive,Petrol,5,27,9,White,3.0,yes,no,Bangalore,113.98,178.0
0,SUV,120000,Automatic,1,Audi,Audi Q7,2011,20.0,third party insurance,Diesel,7,30,9,White,6.0,yes,no,Bangalore,241.4,550.0
0,Minivans,10000,Manual,1,Maruti,Maruti Eeco,2021,5.0,third party insurance,Petrol,7,13,8,Others,4.0,no,no,Bangalore,72.41,98.0
0,SUV,110000,Manual,3,Honda,Honda CR-V,2005,2.0,third party insurance,Petrol,5,18,9,Silver,4.0,no,no,Bangalore,158.8,218.0
0,Sedan,120000,Automatic,1,Jaguar,Jaguar XF,2017,27.0,third party insurance,Diesel,5,38,9,Red,4.0,yes,no,Bangalore,177.0,430.0
0,Hatchback,50000,Manual,1,Datsun,Datsun RediGO,2020,3.6,third party insurance,Petrol,5,21,9,Others,3.0,no,no,Bangalore,67.05,91.0
0,Hatchback,15017,Manual,1,Honda,Honda Jazz,2017,7.33,comprehensive,Petrol,5,22,9,White,4.0,no,no,Bangalore,88.7,110.0
0,Hatchback,75283,Manual,1,Maruti,Maruti Wagon R,2013,3.75,comprehensive,Petrol,5,16,9,Red,3.0,no,no,Bangalore,67.1,90.0
0,SUV,54568,Manual,2,Tata,Tata Harrier,2021,18.85,third party insurance,Diesel,5,25,9,Black,4.0,yes,no,Bangalore,167.67,350.0
0,Hatchback,14516,Manual,1,Hyundai,Hyundai i20,2016,6.57,comprehensive,Petrol,5,17,9,White,4.0,no,no,Bangalore,81.83,114.7
0,Hatchback,53627,Automatic,1,Maruti,Maruti Baleno,2019,7.29,comprehensive,Petrol,5,24,9,Blue,4.0,no,no,Bangalore,83.1,115.0
0,Sedan,20000,Manual,1,Tata,Tata Tigor,2021,8.0,third party insurance,Petrol,5,22,9,Blue,3.0,no,no,Bangalore,84.82,113.0
0,Hatchback,5083,Automatic,2,Renault,Renault KWID,2019,5.01,third party,Petrol,5,21,9,Blue,3.0,no,no,Bangalore,67.0,91.0
0,SUV,100000,Manual,2,Mahindra,Mahindra TUV 300,2016,6.5,third party insurance,Diesel,7,23,9,Others,3.0,yes,no,Bangalore,100.0,240.0
0,Sedan,50666,Automatic,1,Honda,Honda City,2017,10.05,third party,Petrol,5,29,9,Silver,4.0,no,no,Bangalore,117.6,145.0
0,SUV,16962,Manual,1,Tata,Tata Nexon,2022,11.93,third party,Petrol,5,27,9,Black,3.0,yes,no,Bangalore,118.36,170.0
0,Hatchback,10000,Manual,1,Volkswagen,Volkswagen Polo,2019,9.0,third party insurance,Petrol,5,22,9,Others,3.0,no,no,Bangalore,75.0,95.0
0,SUV,10000,Manual,1,Mahindra,Mahindra XUV700,2022,21.5,third party insurance,Diesel,7,24,9,Others,4.0,yes,no,Bangalore,182.38,420.0
0,Hatchback,70446,Automatic,1,Volkswagen,Volkswagen Polo,2017,9.25,comprehensive,Petrol,5,20,9,Red,4.0,yes,no,Bangalore,103.5,175.0
0,Hatchback,60528,Automatic,2,Volkswagen,Volkswagen Polo,2017,8.65,third party insurance,Petrol,5,20,9,Grey,4.0,yes,no,Bangalore,103.5,175.0
0,SUV,7132,Manual,1,Volkswagen,Volkswagen Taigun,2021,15.85,comprehensive,Petrol,5,32,9,Silver,3.0,yes,no,Bangalore,113.98,178.0
0,Sedan,100000,Manual,5,Ford,Ford Fiesta,2009,1.2,third party insurance,Diesel,5,16,9,White,4.0,no,no,Bangalore,68.0,16.3
0,SUV,80000,Automatic,3,Mercedes-Benz,Mercedes-Benz M-Class,2012,18.0,third party insurance,Diesel,5,29,9,Others,6.0,yes,no,Bangalore,254.8,619.0
0,SUV,30000,Automatic,1,Mercedes-Benz,Mercedes-Benz GLE,2018,70.0,third party insurance,Petrol,5,32,9,Red,6.0,yes,no,Bangalore,384.87,520.0
0,Hatchback,120000,Manual,3,Tata,Tata Indica V2,2015,1.95,third party insurance,Diesel,5,16,9,Others,4.0,yes,no,Bangalore,48.21,85.0
0,Hatchback,21280,Manual,1,Hyundai,Hyundai i20,2018,7.99,comprehensive,Petrol,5,25,9,Silver,4.0,no,no,Bangalore,81.83,114.7
0,SUV,82021,Automatic,1,Ford,Ford Ecosport,2017,6.89,zero dep,Petrol,5,25,9,Silver,4.0,no,no,Bangalore,110.4,140.0
0,SUV,18998,Manual,1,Tata,Tata Nexon,2023,10.68,third party,Petrol,5,25,9,Red,3.0,no,no,Bangalore,118.35,170.0
0,SUV,56189,Manual,1,Jeep,Jeep Compass,2018,17.99,third party insurance,Diesel,5,25,9,Red,4.0,yes,no,Bangalore,170.0,350.0
0,Hatchback,57644,Manual,2,Maruti,Maruti S-Presso,2020,3.83,third party,Petrol,5,20,9,Orange,3.0,no,no,Bangalore,65.71,89.0
0,Hatchback,51286,Manual,2,Maruti,Maruti Alto 800,2018,3.27,comprehensive,Petrol,5,14,9,Silver,3.0,no,no,Bangalore,47.3,69.0
0,SUV,120000,Manual,1,Mahindra,Mahindra Quanto,2012,1.95,third party insurance,Diesel,7,14,9,Silver,3.0,yes,no,Bangalore,100.0,240.0
